Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Initium Media 端傳媒,250165,2018-04-27 23:30:00 SGT,Photo,760,9,89,9,16,8,21,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1005643662945519,#晚安小端,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1005643616278857/?type=3,,,,,,912.0
Initium Media 端傳媒,249962,2018-04-25 13:59:19 SGT,Photo,401,47,127,74,6,214,1,1,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004479613061924,"2018年4月24日，法國總統馬克龍到訪美國，馬克龍與美國總統特朗普二人在白宮草坪發表講話後共同步向白宮橢圓形辦公室。 April 24, 2018 - US President Donald Trump (L) and French President Emmanuel Macron walk to the Oval Office at the White House in Washington, DC. 攝：Brenden Smialowski/AFP/Getty Images #美國 #華盛頓 #白宮 #橢圓形辦公室 #總統 #特朗普 #馬克龍 #法國 #端傳媒 #端影像 #America #USA #WashingtonDC #WhiteHouse #OvalOffice #President #Trump #Macron #France #Initium #InitiumPhoto",https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1004479613061924/?type=3,,Timeline Photos,,,,871.0
Initium Media 端傳媒,250024,2018-04-26 23:30:01 SGT,Photo,724,3,76,20,0,1,27,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1005160839660468,#晚安小端,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1005160782993807/?type=3,,,,,,851.0
Initium Media 端傳媒,250024,2018-04-26 11:00:01 SGT,Link,556,28,103,4,14,1,63,46,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004920493017836,【在中國，一個普通人如何被製造為「異類」】 一場學生希望學校公開當年性侵案記錄，徹底成為北大箝制輿論、脅迫學生的醜聞，「解決不了問題就解決提出問題的人」絕非不奏效的懶政。 記述「喝茶」經歷的同學形容，自己提交申請前沒有預料到會被約談，赴約前深知行為完全符合學校相關規定，更曾計劃「表達積極參與校園事務的意願」。 隨着盤問進行，他成了校方要消音的異議者。光是認為自己擁有合法權利，已經使自己身處險地，甚至你還變成「境外媒體」和組織「利用」對象……http://bit.ly/2HrMZtD:=:https://theinitium.com/article/20180426-opinion-pku-notmyaniversary/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2HrMZtD,https://theinitium.com/article/20180426-opinion-pku-notmyaniversary/,沈度：從沈陽到岳昕──蝴蝶效應、母校情結，與兩個北大｜端傳媒 Initium Media,近日，一件尚未確認的性侵懸案，徹底成為北大箝制輿論、脅迫學生的醜聞，也成為近期人大、武漢理工乃至整個社會箝制輿論、限制公民權利的縮影。,,,815.0
Initium Media 端傳媒,250165,2018-04-27 18:05:10 SGT,Link,504,6,89,12,34,2,0,1,0,,0,0,0,https://www.facebook.com/theinitium/posts/1005581992951686,【晚報：兩韓首腦發表《板門店宣言》，半島不會再有戰爭、無核化為共同目標】http://bit.ly/2HSd3S3:=:https://theinitium.com/article/20180427-evening-brief/ 工作了一天，看看今天不能錯過的新聞： 1. 兩韓首腦峰會結束，雙方發表《板門店宣言》： - 共同宣布朝鮮半島不會再有戰爭，兩韓停止一切敵對行為； - 爭取在今年內正式宣布結束戰爭狀態，落實由停戰機制轉換至和平機制； - 確認通過完全棄核實現朝鮮半島無核化為兩韓共同目標； - 商定南韓總統文在寅於今年秋天訪問平壤； - 商定兩韓首腦定期舉行峰會，並通過熱線電話就民族重大事件交換意見； - 自5月1日起停止邊界喊話； - 於8月15日舉行離散家庭團聚活動； - 努力促成朝韓美三方、或朝韓美中四方會談。 2. 據路透社引述消息報導，中國大陸一個半導體基金已接近完成第二期1200億人民幣集資，基金將扶持中國國內半導體產業，以減少倚賴入口。今次集資的主承銷商，為國家開發銀行旗下的國開金融；報導形容，該基金由中國國家支持。 3. (truncated),http://bit.ly/2HSd3S3,https://theinitium.com/article/20180427-evening-brief/,晚報：兩韓首腦發表《板門店宣言》，半島不會再有戰爭、無核化為共同目標｜端傳媒 Initium Media,全球矚目的兩韓首腦峰會結束，總結全日峰會、及根據雙方會談後簽署發表的《關於實現半島和平、繁榮及統一的板門店宣言》，兩韓同意：,,,648.0
Initium Media 端傳媒,249962,2018-04-25 11:00:01 SGT,Link,404,17,62,5,5,1,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004399609736591,【「審美」也能教？讓這群實地走訪台灣的香港中學生回答你】 混亂的街道更美？還是風格統一的街道更美？在香港，「#美感教育」尚是陌生詞，但早在2013年，台灣政府已提出計劃希望推動它。 不僅如此，民間亦有數個組織積極把「美感」展現於菜市場、變電箱等城市空間，甚至是學生手中的教科書。不過，要推動美感教育，也不是易事…http://bit.ly/2FeIEYW:=:https://theinitium.com/article/20180425-culture-aesthetics-education/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2FeIEYW,https://theinitium.com/article/20180425-culture-aesthetics-education/,推廣「美」是一件多難的事？香港中學生的台灣「美感教育」之旅｜端傳媒 Initium Media,拜訪了台灣日常美感教育兩大推手，一位香港同學突然說：「但是一個為口奔忙的人，可能真的只能去買便利店的樽裝茶。那麼他如何享受美感呢？」,,,494.0
Initium Media 端傳媒,250165,2018-04-27 12:00:02 SGT,Link,294,17,82,3,10,0,33,25,0,,0,0,0,https://www.facebook.com/theinitium/posts/1005438796299339,【香港的房子沒有不夠，但大家買不起也住不到】 「土地與住房供應不足」雖是香港的常識，但根據官方資料，目前香港的公私房屋皆「屋多過戶」，許多人卻仍住在「劏房」。 而享有最多差餉寬減額的首十名港人之中，光第一名就有15000多個物業。現行機制下，找新土地、建新樓房真的能改善情況嗎？http://bit.ly/2FlxPUW:=:https://theinitium.com/article/20180427-opinion-ngmeekam-hk-land-and-housing/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2FlxPUW,https://theinitium.com/article/20180427-opinion-ngmeekam-hk-land-and-housing/,伍美琴：香港不缺土地和房屋，而是「患近視」、「患不均」｜端傳媒 Initium Media,「土地和住房供應持續嚴重短缺」，是在香港深入民心的「常識」，但根據香港政府發表的數據和資料，這種說法卻值得商榷。,,,464.0
Initium Media 端傳媒,249962,2018-04-25 20:17:31 SGT,Photo,333,13,5,26,0,13,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004609519715600,【專頁！！終於！！25萬人讚好啦！！！】 「現在還剩1個人就25萬了！」 「這個人在哪裡啊！真是折磨人的小妖精。」 「有沒有什麼慶祝方式，比如⋯（還來不及把加薪說出口）」 「截圖。」 是的，我們專頁的讚好人數終於到達25萬啦｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡ 小端要感謝各位讀者喜愛ε٩(๑> ₃ <)۶з你們每一個讚，都會化為小端的糧食⋯⋯咳咳，是動力才對！(๑´ڡ`๑)當然啦，也不能忘記感謝我們每天為大家提供文章的可愛同事們～（≧∇≦） 我們會繼續努力的（握拳）！小端希望，還有下個25萬在等著我們⋯⋯最後讓小端送大家一份禮物，嘻嘻，按進去就知道是什麼了：http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1004609383048947/?type=3,,,,,,390.0
Initium Media 端傳媒,249962,2018-04-25 12:00:01 SGT,Link,284,22,47,9,2,10,2,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004428239733728,【#中興 只是序幕，美國的報復才剛開始？】 中國目前對技術需求尤其殷切，因為這牽涉到中國的經濟成長是否能夠持續，以及對中國模式優越性的信心。 因此，如果中共對特朗普發起的經濟戰掉以輕心，一旦失敗，中國模式將無以為繼，甚至面臨政治、經濟的崩盤。http://bit.ly/2HZhR5N:=:https://theinitium.com/article/20180425-opinion-jcshen-china-usa-trade-war/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2HZhR5N,https://theinitium.com/article/20180425-opinion-jcshen-china-usa-trade-war/,沈榮欽：制裁中興背後──偷竊與保護技術的中美攻防戰｜端傳媒 Initium Media,中國目前對技術的需求尤其殷切，因為這牽涉到中國的經濟成長是否能夠持續，以及對中國模式優越性的信心，如果中共對特朗普發起的經濟戰掉以輕心，一旦失敗，中國模式將無以為繼……,,,376.0
Initium Media 端傳媒,250165,2018-04-27 19:13:48 SGT,Photo,280,4,40,5,6,1,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1005607859615766,【南北韓歷史性會晤，國宴菜單全解讀！】 兩韓領導人 #文在寅 與 #金正恩 在板門店展開歷史性會晤，這是南北韓歷史上的第三次峰會。雙方正式發表聯合聲明《板門店宣言：朝鮮半島和平、繁榮與統一》，宣誓今年將簽署和平條約，結束敵對狀態，並追求朝鮮半島完全去核。 而早在24日晚，南韓總統府青瓦台就公佈了這次世紀會晤的晚宴菜單，如同許多外交晚宴，這份菜單中隱含了許多小故事，今天小端就來與你一同「品嘗」這份國宴大餐~（我也好想吃啦！） 最引人矚目的莫過於三道甜點，首先是一份芒果慕斯，食用這份芒果慕斯前，須先用一個小槌子打破外層的巧克力外殼，接著裏頭才是綴著象徵統一的韓半島旗幟芒果慕斯。但！這塊蛋糕卻引來日本的外交抗議，這幅旗幟上不僅有韓半島，更有具領土爭議的獨島。 其餘甜點有來自長白山的松茸茶與濟州島當地「凸頂柑」所製作的橘子蛋糕，前者為北韓精神象徵、後者則來自南韓民主運動起源地。 (truncated),https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1005603869616165/?type=3,,Photos from Initium Media 端傳媒's post,,,,336.0
