Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
TVBS 新聞,2032480,2018-04-23 08:40:14 SGT,Native Video,13130,1644,2149,108,611,12,15097,148,0,original,250187,383481,0,https://www.facebook.com/tvbsfb/posts/1735084726580137,😭😭😭😭😭一早心就糾結成一團，謝謝你們 #淚水湧出 快加【TVBS 新聞Line】精選話題報你知→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【任務結束…2國道警遭撞死　同仁淚崩敬禮】 https://news.tvbs.com.tw/local/906646,https://www.facebook.com/tvbsfb/videos/1735084726580137/,,任務結束…2國道警遭撞死　同仁淚崩敬禮,,,,32899.0
TVBS 新聞,2032677,2018-04-24 21:40:00 SGT,Link,14955,698,327,323,107,7,8333,31,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155346881865933,任務完成，您辛苦了（敬禮） 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【國道警妻招不到魂…長官慟喊「任務結束」才聖筊】,https://news.tvbs.com.tw/local/907845,,國道警妻招不到魂…長官慟喊「任務結束」才聖筊│TVBS新聞網,,,,24781.0
TVBS 新聞,2032720,2018-04-25 22:30:01 SGT,Link,20550,201,830,2437,48,9,534,5,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155349045640933,手髒沒關係，阿伯你的心很乾淨💖 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【心疼！工人急追失主還錢包　歉：我手很髒妳擦一下】,https://news.tvbs.com.tw/life/908569,,心疼！工人急追失主還錢包　歉：我手很髒妳擦一下│TVBS新聞網,,,,24614.0
TVBS 新聞,2032480,2018-04-23 16:40:00 SGT,Link,10296,422,295,65,249,9,7571,51,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155344368295933,今天看到了好多男兒淚...心真的好痛😢　 　 更多訊息→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews　 【副大隊長唱名淚崩...哽咽報告3人死因　 「任務結束一路好走」】 https://news.tvbs.com.tw/local/906809,https://news.tvbs.com.tw/local/906809,,副大隊長唱名淚崩...哽咽說明2國道警死因　 「任務結束一路好走」│TVBS新聞網,,,,18958.0
TVBS 新聞,2032677,2018-04-24 14:00:01 SGT,Link,9143,844,637,24,462,23,5022,1282,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155346309340933,想過好生活的心...卻毀了4個家庭　 　 更多訊息→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【整個4月都沒休！「只是想維持6萬薪...」肇事駕駛輕聲道歉】 https://news.tvbs.com.tw/local/907488,https://news.tvbs.com.tw/local/907488,,整個4月都沒休！「只是想維持6萬薪...」肇事駕駛輕聲道歉│TVBS新聞網,,,,17437.0
TVBS 新聞,2032720,2018-04-25 11:41:32 SGT,Live Video Complete,6670,2222,732,443,20,10,5295,26,0,original,185195,229159,0,https://www.facebook.com/tvbsfb/posts/10155348287370933,【送殉職員警最後一程LIVE】 國道公路警察局第四公路警察大隊兩名員警執勤時遭撞死，遺體今天由台南市柳營祿園殯葬園區移靈到台南市立殯儀館，車隊繞行至兩人所屬的新市分隊，逾百名員警淚眼行禮相送。 #TVBS新聞｜#TVBSSNG｜#TVBS直播 更多訊息點這→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews,https://www.facebook.com/tvbsfb/videos/10155348287370933/,,送殉職員警最後一程LIVE,,,,15418.0
TVBS 新聞,2032677,2018-04-24 11:10:00 SGT,Link,7336,319,287,874,57,3,1973,8,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155346020800933,謝謝你...在人生的最後為大家上了一堂動人的生命教育！ 　 更多訊息→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【不留遺憾...「快轉人生」畢典辦完1週　癌末仁醫安詳離世】 https://news.tvbs.com.tw/life/907326,https://news.tvbs.com.tw/life/907326,,不留遺憾...「快轉人生」畢典辦完1週　癌末仁醫安詳離世│TVBS新聞網,,,,10857.0
TVBS 新聞,2032480,2018-04-23 16:10:00 SGT,Link,5929,409,195,7,314,12,2303,857,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155344361570933,11小時...我上班+午休都沒那麼長！ 　　 更多訊息→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【出車到事發「謎之11小時」好累...肇事駕駛愧疚　妻悲撲抱：他人不舒服】　 https://news.tvbs.com.tw/local/906783,https://news.tvbs.com.tw/local/906783,,出車到事發「謎之11小時」好累...肇事駕駛愧疚　妻悲撲抱：他人不舒服│TVBS新聞網,,,,10026.0
TVBS 新聞,2032677,2018-04-24 13:45:00 SGT,Native Video,7306,103,580,720,57,4,10,1,0,original,118584,132874,0,https://www.facebook.com/tvbsfb/posts/10209636879673505,這觀察力不是一般人！！！😭😭😭　 　 江湖在走，【 TVBS 新聞官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【綠衣天使超暖心！送信途中CPR救老翁】 https://news.tvbs.com.tw/life/907414,https://www.facebook.com/tvbsfb/videos/10209636879673505/,,,,,,8781.0
TVBS 新聞,2032677,2018-04-24 15:04:01 SGT,Link,3755,148,194,7,1078,4,3112,32,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155346449645933,#最新 #快訊 找到了...卻已經來不及了😢 　 更多訊息→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【快訊／8歲女童嘉義進香走失...今發現溺斃排水溝】 https://news.tvbs.com.tw/local/907572,https://news.tvbs.com.tw/local/907572,,快訊／8歲女童嘉義進香走失　今發現溺斃排水溝│TVBS新聞網,高雄一名8歲女童前天跟家人到嘉義東石港口宮進香，結果女童走失，家屬到處找不到人，不幸地消息是，今天上午十一點左右，家屬在港口橋的排水溝，發現了女兒的遺體，至於女童為什麼會跌到排水溝，警方還要再了解。,,,8330.0
