Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
自由時報,1077934,2018-04-27 11:38:25 SGT,Link,6562,538,371,274,56,510,3,69,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1813684842050507,因為食安問題鬧得人心惶惶，魏應充二審改判15年。 #頂新 #魏應充 #頂新油品案 === 下載App 掌握新消息 === iOS ➡ https://goo.gl/Gc70RZ:=:https://itunes.apple.com/tw/app/zi-you-shi-bao/id1060983848?l=zh&ls=1&mt=8 Android ➡ https://goo.gl/VJf3lv:=:https://play.google.com/store/apps/details?id=com.ltnnews.news,http://news.ltn.com.tw/news/society/breakingnews/2408295,,逆轉！頂新油品案二審 魏應充無罪改判15年 - 社會 - 自由時報電子報,頂新製油公司涉嫌從越南進口「飼料油」，來台製成香豬油賣給國人食用，彰化地檢署起訴前董事長魏應充等6人涉嫌詐欺、違反食安法等罪求處最重30年徒刑，一審彰化地院排除來自越南所有公文文件證據能力，全部判無罪，檢...,,,8383.0
自由時報,1077934,2018-04-27 17:24:10 SGT,Link,4075,121,199,31,175,88,1,0,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1813910445361280,#最新 歷史性的一刻，歷史性的宣言。 　 #北韓 #南韓 #文在寅 #文金會 #金正恩,http://news.ltn.com.tw/news/world/breakingnews/2408681,,文金會簽署「板門店宣言」 今年內正式結束韓戰 - 國際 - 自由時報電子報,,,,4690.0
自由時報,1077934,2018-04-27 20:16:30 SGT,Link,1755,239,528,5,479,123,25,1375,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1814028678682790,大創表示，全世界分店只有台灣違法。 　 #大創 #造假,http://ent.ltn.com.tw/news/breakingnews/2408895,,大創坦承造假違法輸入貨品 副總鞠躬道歉 - 自由時報,,,,4529.0
自由時報,1077934,2018-04-27 20:28:50 SGT,Link,4200,51,62,115,7,67,0,1,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1814055705346754,討厭，這個台灣來的怎麼那麼強啦！,http://sports.ltn.com.tw/news/breakingnews/2408991,,自由時報體育頻道,"小戴的假動作實在凌厲！多次戲耍冰嬌～
　
#羽球",,,4503.0
自由時報,1077934,2018-04-27 20:36:32 SGT,Link,3336,274,148,117,49,400,10,80,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1814063458679312,#最新 管爺管不了台大了唷！ 　 #台大校長 #教育部 #管中閔,http://news.ltn.com.tw/news/life/breakingnews/2408985,,教部確定不聘管中閔 台大校長遴選須重來 - 生活 - 自由時報電子報,,,,4414.0
自由時報,1077934,2018-04-27 16:46:00 SGT,Link,3658,189,182,55,8,192,4,97,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1813872042031787,為什麼魏應充從原本的無罪到改判15年呢？ 來看看法院的說法！ #魏應充 #頂新,http://news.ltn.com.tw/news/society/breakingnews/2408687,,「動物吃的不能給人吃」魏應充改判15年 4大理由曝光 - 社會 - 自由時報電子報,台中高分院今天公布頂新劣油案魏應充改判有罪的判決書摘要新聞稿，這份判決書的原文長達數十萬字，總計365頁（含附件），未來可能發包列印，二審改判的理由，主要有四大項，行政庭長江德千說，簡單的說，人吃的與動物...,,,4385.0
自由時報,1077934,2018-04-27 10:10:03 SGT,Link,3338,23,45,138,13,9,1,0,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1813611948724463,相機情緣的女大生來台了～ 指甲彩繪豪～可愛！ #台日友好 #相機情緣 #椿原世梨奈 #岳明國小,http://news.ltn.com.tw/news/life/breakingnews/2408127,,台日相機情緣！椿原世梨奈來台了 今訪岳明國小 - 生活 - 自由時報電子報,日本女大生椿原世梨奈遺失的相機，在海面漂流933天、250公里後，即將物歸原主，她今天要到宜蘭縣岳明國小領回相機，指甲特別彩繪台、日國旗圖案，表達兩國友好，還想來台讀書。岳明國小師生上個月27日到學校旁無尾港海....,,,3567.0
自由時報,1077934,2018-04-27 11:20:26 SGT,Link,1178,118,192,2,31,402,5,321,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1813655868720071,花蓮王你敢嘴？ #震災 #捐款明細 #花蓮王 #傅崐萁,http://news.ltn.com.tw/news/politics/breakingnews/2408189,,每週公開震災捐款使用明細？鄉民抓包花蓮王說話不算話！ - 政治 - 自由時報電子報,0206花蓮大地震後，花蓮縣政府特別開立捐款專戶，花蓮縣長傅崐萁當時表示，盼善款支應由全體委員通過後行使，「每週公開資金流向，全程公正公開」，但有網友發現，自3月26日後，花蓮縣政府0206震災專區的捐款專戶支出明....,,,2249.0
自由時報,1077934,2018-04-27 11:02:00 SGT,Link,2028,6,13,20,5,5,0,0,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1813639228721735,守備太帥啦！(/◕ヮ◕)/ (/◕ヮ◕)/ (/◕ヮ◕)/ #MLB #林子偉,http://sports.ltn.com.tw/news/breakingnews/2408229,,MLB》林子偉跑回1分、選到1保送 還有精彩守備（影音） - 自由體育,紅襪今天與藍鳥之戰，由於工具人霍特（Brock Holt）跑壘受傷，台灣好手林子偉代跑並守游擊，他全場2打數沒有安打，有1次保送，守備上則有1次精彩守備，紅襪終場以5：4贏球。霍特在3局上敲出二壘安打，但疑似在跑壘時受傷.....,,,2077.0
自由時報,1077934,2018-04-27 23:28:37 SGT,Link,1543,157,68,23,12,132,2,76,0,,0,0,0,https://www.facebook.com/m.ltn.tw/posts/1814243028661355,不是什麼事情都有第二次機會的。 　 相關新聞【諮詢小組認定管違法兼職 依法不得再參加遴選】 http://news.ltn.com.tw/news/life/breakingnews/2409096 　 #台大校長遴選 #吳茂昆 #教育部長 #管中閔,http://news.ltn.com.tw/news/life/breakingnews/2409133,,管中閔能不能再參選？教長：不行啊！違法兼職事證明確 - 生活 - 自由時報電子報,,,,2013.0
