Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
蘋果日報 台灣,3770617,2018-04-25 11:21:35 SGT,Link,12139,190,102,241,41,11,4055,16,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157032269087069,你們的任務結束了，一路好走QQ 　 #蘋果社會 #國道 🍎加入《蘋果》LINE，精采好聞不錯過 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw,https://tw.news.appledaily.com/local/realtime/20180425/1341119/,,【2警慘死】國道殉職警移靈　150警列隊敬禮淚別,國道警察郭振雄和葉家豪前天凌晨在中山高台南麻豆路段取締違規車輛，遭後方大貨車撞上，2警不幸身亡...　,,,16795.0
蘋果日報 台灣,3770878,2018-04-26 16:59:17 SGT,Link,10431,136,101,532,28,8,2181,8,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157035584402069,「爸爸雖然走了，但他是我心目中值得尊敬的人，我以我爸爸身為國道警察為榮，希望我爸爸跟葉家豪叔叔是最後兩位因值勤公務而殉職的國道警察」QQ 　 #蘋果社會 #國道警 🍎加入《蘋果》LINE，新聞快遞即時送 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw,https://tw.news.appledaily.com/local/realtime/20180426/1342157/,,【2警慘死】「過勞不是他願意」　殉職警女兒原諒肇事司機,國道殉職警察郭振雄的女兒，在父親事故的第4天、今天凌晨於臉書發文，首先感謝第一時間前來關心的親朋好友...　,,,13425.0
蘋果日報 台灣,3770878,2018-04-26 17:27:17 SGT,Link,9436,674,102,413,131,758,19,5,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157035619172069,！！#蘋果最新 　 #蘋果國際,https://tw.news.appledaily.com/international/realtime/20180426/1342254/,,8台人在印尼涉走私毒品　被判死刑,8名台灣嫌犯去年在印尼因走私毒品而遭檢方求處死刑，法院今天做出判決，將8人判死刑...　,,,11538.0
蘋果日報 台灣,3770617,2018-04-25 13:59:00 SGT,Link,10644,230,65,35,75,65,2,2,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157032536257069,女友看起來是嬌小可愛型的😌 #蘋果最新 　 #獨家 #蘋果獨家 #頑童 #峇里島 頑童MJ116 【#火線話題】轟動全球怪奇傳說 http://bit.ly/2K7C6id:=:https://tw.news.appledaily.com/column/index/678/,https://tw.entertainment.appledaily.com/realtime/20180425/1341311/,,【獨家】頑童峇里島員工旅遊　大淵甜牽女友鬆一下,由瘦子、小春及大淵組成嘻哈男團「頑童MJ116」，在歌壇小有名氣，其中成員小春已婚，瘦子則有穩定交往多年的女友，29歲的大淵也有個交往...,,,11118.0
蘋果日報 台灣,3770617,2018-04-26 02:30:00 SGT,Link,6922,625,202,28,275,889,61,1225,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157033523137069,「涼山部隊」的強大，相信大家早都很清楚了吧！ 　 【王丹：太陽花學運被警察打　八百壯士打警察】 https://tw.news.appledaily.com/politics/realtime/20180425/1341660 　 【#火線話題】年改抗爭再起 https://goo.gl/J9EstF:=:https://tw.news.appledaily.com/column/index/438/ 　 #蘋果政治 #年金改革 #軍人年改 #八百壯士 #涼山部隊 #王丹 王丹网站 Wang Dan's Page,https://tw.news.appledaily.com/local/realtime/20180425/1341581,,【有影片】退役涼山部隊扮暴民　警方節節敗退,立院反軍改衝突持續擴大惡化，有抗議民眾聚集在立院大門口與警方衝突，面對雙方肢體衝突，警方第一線員警卻不敵退役軍人，據了...,,,10227.0
蘋果日報 台灣,3770878,2018-04-26 12:10:00 SGT,Link,7211,446,165,34,671,1504,21,141,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157035148782069,酒駕自撞的人實在不值得同情🙄 是說他的粉底是不是塗太多了（重點錯 　 #開車不喝酒喝酒不開車 #無限期支持酒駕重刑 #酒駕零容忍,https://tw.news.appledaily.com/local/realtime/20180426/1341787/酒駕失控撞歪燈桿,,酒駕失控撞歪燈桿　駕駛牙斷臉白像喪屍,高雄市新興區凌晨發生一起酒駕自撞車禍！蘇姓男子酒後駕車行經中山一路捷運中央公園站前，突然失控擦撞路邊一輛自小…,,,10193.0
蘋果日報 台灣,3770878,2018-04-26 15:00:01 SGT,Link,4395,802,429,27,89,3564,14,761,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157035395507069,下次要記得剪接才不會露餡捏(๑•́ ₃ •̀๑) #7pupu編 　 【不斷更新】毆警打記者犯眾怒 　「八百壯士」宣布活動解散 https://tw.appledaily.com/new/realtime/20180426/1341748/ 　 【火線話題】年改抗爭再起 https://goo.gl/J9EstF:=:https://tw.news.appledaily.com/column/index/438/ 　 #年改 #八百壯士 🍎加入《蘋果》LINE，隨時掌握天下事 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw 　,https://tw.news.appledaily.com/local/realtime/20180426/1342070/,,八百壯士控警惡行！拍片還指揮「手握起來」笑瘋網友,反年金改革團體，近來在立院周圍不斷與警方發稱衝突，甚至還發生毆打警察、記者，以及占用台大兒童醫院休息空間「吹冷氣」和影響到就診病人情事。不過...,,,10081.0
蘋果日報 台灣,3770617,2018-04-25 16:34:15 SGT,Live Video Complete,1433,7041,349,112,77,175,30,372,0,original,66974,114691,0,https://www.facebook.com/appledaily.tw/posts/10157032690867069,八百壯士攻入立院 　 【不斷更新】八百壯士打記者翻進立院　警署派霹靂小組增援 https://tw.appledaily.com/new/realtime/20180425/1341197/ 　 【#火線話題】年改抗爭再起 https://goo.gl/J9EstF:=:https://tw.news.appledaily.com/column/index/438/ 　 #蘋果live,https://www.facebook.com/appledaily.tw/videos/10157032690867069/,,,,,,9589.0
蘋果日報 台灣,3770878,2018-04-26 17:40:32 SGT,Link,4438,1144,585,17,2086,234,45,702,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157035628917069,這尾巴的存在感也太高了(抖) 　 #蘋果國際 🍎加入《蘋果》LINE，隨時掌握天下事 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw,https://tw.news.appledaily.com/international/realtime/20180426/1342177/,,吃冰棒吃到老鼠　氣炸！女怒求償24萬元,紅豆冰棒變老鼠口味！中國江蘇淮安市女子楊欣茹，日前到超市買冰棒，結果吃了幾口吃到了老鼠尾巴...　,,,9251.0
蘋果日報 台灣,3770617,2018-04-25 17:20:00 SGT,Link,6381,134,161,21,222,1387,8,2,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157032796937069,感覺小三沒台階下了阿 #7pupu編 　 🍎加入《蘋果》LINE，新聞快遞即時送 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw,https://tw.appledaily.com/new/realtime/20180425/1341443/,,空姐搞上已婚副駕駛　正宮登機親贈她「感謝錦旗」,厲害了你的大老婆！中國海南航空一名徐姓空姐疑似與同機已婚副駕駛不倫還懷孕，正宮得知消息後不慍不火，分別雇用工讀生在海航總部大樓、空姐家門口連...,,,8316.0
