Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
蘋果日報 台灣,3770560,2018-04-24 09:51:00 SGT,Link,8025,767,375,15,456,29,2003,2137,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157029658312069,連續上班22天，中間完全沒休假，這怎麼可能不累 #鄉編 　　 #國道車禍 #警察殉職 #蘋果社會,https://tw.news.appledaily.com/local/realtime/20180424/1340319/,,【2警慘死】肇事者已連續出勤22天　聯全通運罰3百萬,聯全通運貨車司機陸乙豪昨凌晨在國道麻豆路段肇事釀3死...   ,,,13807.0
蘋果日報 台灣,3770321,2018-04-23 15:00:01 SGT,Link,9015,219,155,739,40,5,2346,1,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157027579492069,蘇醫師人生功德圓滿，一路好走 　 【說好不哭！名醫辦生前告別式　妻小淚頒人生畢業證書】 https://tw.news.appledaily.com/life/realtime/20180417/1335681 　 【癌末醫打嗎啡奮力坐起　「盼藉由我看見安寧」】 https://tw.news.appledaily.com/life/realtime/20180418/1336867 　 #蘇健裕,https://tw.appledaily.com/new/realtime/20180423/1339854/,,辦完人生畢典一周　癌末醫告別病痛離世,不再有病痛了。上周日（15日）辦完人生畢業典禮，一償看到200多位故舊親友的高市民生醫院前院長、泌尿科醫師蘇健裕，因腸癌末期，引發多重器官衰...,,,12520.0
蘋果日報 台灣,3770191,2018-04-23 06:54:31 SGT,Link,5106,374,505,9,1518,17,4151,241,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157026802332069,#最新 ！！！ #國道 #三死車禍 #警察開單 #大貨車 #追撞 #3人亡,https://tw.appledaily.com/new/realtime/20180423/1339604,,國道警察開單被大貨車追撞　3人慘死輪下,,,,11921.0
蘋果日報 台灣,3770321,2018-04-24 06:20:00 SGT,Link,7800,177,129,454,10,1263,0,1,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157028602387069,陪洗衣服的背影好有愛❤ 你家也是這樣嗎？ (#在那編) 　 #蘋果動物 #Dcard 🍎蘋果日報IG強勢回歸 👉 https://goo.gl/HxyZnq:=:https://www.instagram.com/appledailytw/,https://tw.lifestyle.appledaily.com/animal/realtime/20180424/1340163/,,媽嗆「帶貓回來就丟了牠」　結局超逆轉,有網友在Dcard匿名分享，想要帶貓回家，結果被媽媽嫌棄反對，認為狗比較忠心，「敢帶貓回來就丟了牠」，還限制不准貓進屋...,,,9834.0
蘋果日報 台灣,3770321,2018-04-23 21:38:36 SGT,Link,9282,36,36,245,18,53,5,4,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157028199777069,孟耿如在接受求婚後，也告白「謝謝你愛我，比我愛自己還多」，兩個人真的好甜蜜呀😍😍 　 #黃子佼 #孟耿如 黃子佼 孟耿如 🍎追星追美食，加入蘋果日報IG 👉 https://goo.gl/HxyZnq:=:https://www.instagram.com/appledailytw/,https://tw.entertainment.appledaily.com/realtime/20180423/1340157/,,黃子佼求婚畫面曝光　下跪讓2個女人哭了,黃子佼（佼佼）日前在46歲生日，在恩師張小燕、卜學亮、李明依等眾多演藝圈的好友見證下，向女友孟耿如求婚成功。張小燕今（23日）曝光當天照片...,,,9679.0
蘋果日報 台灣,3770321,2018-04-23 13:40:00 SGT,Link,2504,550,173,8,76,19,280,4312,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157027430487069,你們跟狗狗到底有什麼深仇大恨...太殘忍了 #7pupu編 　,https://tw.lifestyle.appledaily.com/animal/realtime/20180423/1339784/,,【有片慎入】彰化兄弟殘忍殺狗　長矛刺心斃命,網友在臉書PO文並上傳一段虐狗、殺狗的影片，畫面中一對兄弟騎車雙載，並手拿類似長矛的工具，在線西鄉追殺一隻黑狗，黑狗躲避不及，被一槍刺中心臟...,,,7922.0
蘋果日報 台灣,3770321,2018-04-23 19:40:00 SGT,Link,6980,42,25,37,60,146,1,7,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157027944822069,Ruby林心如 身為一個女強人，對上超市購物不熟練也是很合理der 😂 　 #林心如 #蘋果娛樂 🍎追星追美食，加入蘋果日報IG 👉 https://goo.gl/HxyZnq:=:https://www.instagram.com/appledailytw/,https://tw.entertainment.appledaily.com/realtime/20180423/1340003/,,野生林心如出沒超市　呆萌採買向路人求救,林心如與霍建華結婚後，演藝工作依然馬不停蹄，她最近受節目邀請，到超市採買展現日常生活的一面，「野生心如」引來路人圍觀拍照，聚集人潮太多還...,,,7298.0
蘋果日報 台灣,3770321,2018-04-23 10:00:01 SGT,Link,6007,96,64,14,347,81,17,306,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157027081502069,年輕人就是年輕人，阿嬤知道你這樣會有多傷心 　,https://tw.appledaily.com/new/realtime/20180423/1339620/,,阿嬤不在就嘿咻　乾脆租房！國中妹任他洩慾30次,1名15歲國中少女經網路認識1名20歲男子，原本在男方家嘿咻，因性慾強乾脆在外租房，平均2天就要1次。今日出版的《聯合報》報導，陳男2015...,,,6932.0
蘋果日報 台灣,3770321,2018-04-23 08:25:09 SGT,Link,3528,171,159,8,259,12,1551,854,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157026969712069,#最新 #不斷更新 竟然是因為打瞌睡釀禍.................. #貨車駕駛 #打瞌睡 #國道警 #開單 #遭追撞 #拖行 #17公尺 #3死,https://tw.news.appledaily.com/local/realtime/20180423/1339604/,,【不斷更新】貨車駕駛打瞌睡　追撞國道警3人拖行17公尺,,,,6542.0
蘋果日報 台灣,3770560,2018-04-24 12:35:29 SGT,Link,5142,300,123,14,320,526,19,14,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157029961667069,這可以申請國賠嗎（誤 #蘋果最新 　 #瑪莎拉蒂 #國軍 🍎加入《蘋果》LINE，新聞快遞即時送 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw,https://tw.news.appledaily.com/local/realtime/20180424/1340476/,,軍卡「前進突刺」瑪莎拉蒂！網友：駕駛要逃兵了,感覺真的接下來要賠慘了！ 有網友在粉絲團《南投人聊天室》，一輛中型戰術輪車，與瑪莎拉蒂發生擦撞，跑車左後門被撞破一個圓形大洞...,,,6458.0
蘋果日報 台灣,3770191,2018-04-23 00:40:00 SGT,Link,4477,236,107,16,433,977,13,110,0,,0,0,0,https://www.facebook.com/appledaily.tw/posts/10157026002077069,不要說是婆婆了，其他人跟去度蜜月，你(妳)可以嗎？ 這已經不是婆媳問題可以解釋的了...... 　 #蘋果國際 #蜜月 #媽寶 🍎加入《蘋果》LINE，拒當知識魯窮宅 👉 https://goo.gl/pQ9xTe:=:https://line.me/R/ti/p/%40appledailytw,https://tw.news.appledaily.com/international/realtime/20180423/1339526/,,婆婆跟著去蜜月　氣炸！她腰斬行程怒休媽寶男,蜜月旅行讓母親一起去適合嗎？中國一對情侶去年10月結婚，結果到歐洲蜜月旅行回國後，新娘陽陽就氣到離婚，原來婆婆...,,,6369.0
