Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
風傳媒,553082,2018-04-27 15:20:01 SGT,Link,2864,121,120,44,9,85,0,7,0,,0,0,0,https://www.facebook.com/stormmedia/posts/972420306273013,頂新被控從越南進口飼料油，提煉成食用油後販售，但一審彰化地院以事證不足判無罪，而在檢察官補齊事證後，於今日上訴成功！ ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m,http://www.storm.mg/article/430478,,這下坐牢坐不完了》頂新油品案逆轉！台中高分院重判魏應充-風傳媒,頂新製油公司被控從越南進口飼料油，提煉成食用油後販售。一審彰化地院以事證不足，判處頂新前董事長魏應充等6人全部無罪。檢方事後補充多項事證，...,,,3250.0
風傳媒,552978,2018-04-26 15:30:09 SGT,Link,1938,184,114,12,18,164,14,215,0,,0,0,0,https://www.facebook.com/stormmedia/posts/971876036327440,之前被問及「誰是王八蛋？」，柯文哲怒回「你和那些反年改團體」 而今反軍改騷擾兒童醫院的行徑，更讓柯P痛批「頭殼壞去」...... ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m,http://www.storm.mg/article/430047,,台大兒童醫院被騷擾，柯文哲：戰爭都不會攻擊醫院，反年改頭殼壞去-風傳媒,反年改團體昨（25）日在立法院攻擊警察、媒體，甚至騷擾台大兒童醫院，引起社會譁然。台北市長柯文哲今（26）日批反年改團體頭殼壞去，...,,,2659.0
風傳媒,552884,2018-04-26 08:00:01 SGT,Link,1404,349,154,6,31,209,15,238,0,,0,0,0,https://www.facebook.com/stormmedia/posts/971479189700458,「馬英九身為國家前元首，又曾是百年歷史國民黨主席，地位崇隆，卻在3個半小時訊問中緘默不答，深感遺憾⋯⋯」 ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m,http://www.storm.mg/article/429748,,馬英九行使緘默權，北檢斥：馬英九混淆事實，對國民做出不良示範-風傳媒,前總統馬英九疑涉三中案，今（25）日赴台北地檢署接受偵訊，馬英九庭後指出，違反「客觀義務」及「偵查不公開」原則，而行使緘默權。...,,,2406.0
風傳媒,553082,2018-04-27 22:00:01 SGT,Link,1501,203,149,4,31,110,24,381,0,,0,0,0,https://www.facebook.com/stormmedia/posts/972595149588862,對於教育部駁回管中閔任案，台大這樣回應...... ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m #台大 #教育部 #校長,http://www.storm.mg/article/430817,,教育部駁回管中閔案，台大：政治力介入拖延，戕害大學自治-風傳媒,教育部今（27）日宣布，以台大校長遴選有重大利益未迴避的適法疑慮，無法接受遴選結果，駁回管中閔當選台大校長案，必須所有被推薦人重新回到「...,,,2403.0
風傳媒,553082,2018-04-27 17:20:00 SGT,Link,1948,36,109,62,32,170,0,0,0,,0,0,0,https://www.facebook.com/stormmedia/posts/972456716269372,「我什麼時候可以到北韓？」在38度線南側的文在寅說 「我現在帶你來吧！」隨即金正恩比向北方的邀請手勢，兩人便牽手跨越分界線來到北韓領土...... 如此有愛的畫面，是否代表南北韓邁向和平的計畫有譜？ ♛ 加入〈 風傳媒看世界 〉，給您更多國際要聞 → http://bit.ly/:=:https://bitly.com/別再說媒體不報國際新聞了,http://www.storm.mg/article/430541,,「那我什麼時候可以到北韓？」「我現在帶你來吧！」在板門店展現靈活權變風采的金正恩-風傳媒,金正恩與文在寅兩位朝鮮半島政權的領導人，27日在板門店舉行第三次南北韓高峰會。當金正恩信步走向三十八度線，與等候在南韓側的文在寅握手寒暄後...,,,2357.0
風傳媒,553082,2018-04-27 12:40:00 SGT,Link,1532,256,32,10,29,212,8,94,0,,0,0,0,https://www.facebook.com/stormmedia/posts/972362712945439,台中市政府今日公布施政民調，市長選戰「看好度」的結果竟然是... ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m #台中市長選戰 #林佳龍 #盧秀燕,http://www.storm.mg/article/430409,,台灣指標民調》市長選戰「看好度」　林佳龍大勝盧秀燕逾20%-風傳媒,台灣指標民調今（27）日公布台中市施政民調，內容針對台中市民對「2018年市長選舉候選人支持度」系列2題、「市內施政滿意度」系列4題，...,,,2173.0
風傳媒,552884,2018-04-25 20:20:00 SGT,Link,1390,266,65,9,29,126,18,214,0,,0,0,0,https://www.facebook.com/stormmedia/posts/971411639707213,反年改八百壯士為什麼這麼堅持要衝進立法院？是要效仿太陽花學運嗎？ ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m,http://www.storm.mg/article/429666,,八百壯士反軍改衝立院，范世平：一錯再錯的操作，難道不是自取其辱？-風傳媒,反年改團體「八百壯士」今（25）日聚眾包圍立法院，抗議群眾突然衝進立法院，與警方爆發激烈衝突。對此，師大政治系教授范世平於臉書批評，...,,,2117.0
風傳媒,553082,2018-04-27 19:00:02 SGT,Link,1641,53,147,7,109,83,0,2,0,,0,0,0,https://www.facebook.com/stormmedia/posts/972474522934258,美國軍事專家日前在推特的一則發文引起美中台的關注！ 他表示美軍只要出動4架B-1B戰略轟炸機，96枚遠程反艦飛彈（LRASM），將能讓中國艦隊變成一群游動的活靶，而這LRASM到底有多厲害？本篇給你解答！ ♛ 加入〈 風傳媒看世界 〉，給您更多國際要聞 → http://bit.ly/:=:https://bitly.com/別再說媒體不報國際新聞了,http://www.storm.mg/article/430604,,【國際廣角鏡】能毀掉中國航母艦隊的美軍LRASM是何方神聖？-風傳媒,是說中國航母遼寧艦日前在南海舉行大規模軍演後，美國軍事專家克里斯頓森（Hans Kristensen）在推特表示，美軍只要出動4架B-...,,,2042.0
風傳媒,552978,2018-04-26 10:30:01 SGT,Link,949,359,153,8,21,73,9,193,0,,0,0,0,https://www.facebook.com/stormmedia/posts/971717213009989,【#風評】 年金改革到底好不好，容或有不同意見，但我們能確定的是，「八百壯士」所挑起的已經不是群眾抗爭的意外事端，而是蓄意製造的暴力衝突...... ［風傳媒歡迎各界發聲，也來分享您的看法吧！］ 我要投稿：http://bit.ly/1RCJmTt:=:https://smgmarvels.typeform.com/to/Ws9k3b,http://www.storm.mg/article/429749,,風評：「八百壯士」再打，就打爛了社會最後的理解與同情-風傳媒,立法院開審軍人年金改革法案，場內舉辦公聽會，出席代表痛批，「我們在外面紮營四百二十九天，卻只能換到八分鐘（發言）！」場外爆發激烈衝突，...,,,1765.0
風傳媒,552884,2018-04-25 22:30:00 SGT,Link,654,240,190,5,28,128,10,397,0,,0,0,0,https://www.facebook.com/stormmedia/posts/971475016367542,「過去抗爭都將垃圾收乾淨，反而被當成『溫良恭儉讓』，這次大家不要收垃圾，讓蔡英文去收。」 ✪ 獨家內幕搶先看：https://goo.gl/fJrCfy:=:http://line.me/ti/p/@dyp8323m,http://www.storm.mg/article/429750,,八百壯士衝撞立院，李來希呼籲「不要收垃圾，讓蔡英文去收」-風傳媒,退伍軍人團體「八百壯士」今（25）日下午於立法院外抗議，並衝入立法院，衝突暫告一段落，國民黨立委林福德、黃昭順，...,,,1652.0
